date,open,high,low,close
1980-06-25,115.14,117.37,115.07,116.72
1980-06-26,116.72,117.98,115.58,116.19
1980-06-27,116.19,116.93,115.03,116
1980-06-30,116,116.04,113.66,114.24
1980-07-01,114.24,115.45,113.54,114.93
1980-07-02,114.93,116.44,114.36,115.68
1980-07-03,115.68,117.8,115.49,117.46
1980-07-07,117.46,118.85,116.96,118.29
1980-07-08,118.29,119.11,117.07,117.84
1980-07-09,117.84,119.62,117.1,117.98
1980-07-10,117.98,118.57,116.38,116.95
1980-07-11,116.95,118.38,116.29,117.84
1980-07-14,117.84,120.37,117.45,120.01
1980-07-15,120.01,121.56,118.85,119.3
1980-07-16,119.3,120.87,118.54,119.63
1980-07-17,119.63,121.81,119.43,121.44
1980-07-18,121.44,123.19,120.88,122.04
1980-07-21,122.04,123.15,120.85,122.51
1980-07-22,122.51,123.9,121.38,122.19
1980-07-23,122.19,123.26,120.93,121.93
1980-07-24,121.93,122.98,120.83,121.79
1980-07-25,121.79,121.96,119.94,120.78
1980-07-28,120.78,122.02,119.78,121.43
1980-07-29,121.43,122.99,120.76,122.4
1980-07-30,122.4,123.93,121.16,122.23
1980-07-31,122.23,122.34,119.4,121.67
1980-08-01,121.67,122.38,120.06,121.21
1980-08-04,121.21,121.63,119.42,120.98
1980-08-05,120.98,122.09,119.93,120.74
1980-08-06,120.74,122.01,119.94,121.55
1980-08-07,121.55,123.84,121.33,123.3
1980-08-08,123.3,125.23,122.82,123.61
1980-08-11,123.61,125.31,122.85,124.78
1980-08-12,124.78,125.78,123.29,123.79
1980-08-13,123.79,124.67,122.49,123.28
1980-08-14,123.28,125.62,122.68,125.25
1980-08-15,125.25,126.61,124.51,125.72
1980-08-18,125.28,125.28,122.82,123.39
1980-08-19,123.39,124,121.97,122.6
1980-08-20,122.6,124.77,121.91,123.77
1980-08-21,123.77,125.99,123.61,125.46
1980-08-22,125.46,127.78,125.18,126.02
1980-08-25,126.02,126.28,124.32,125.16
1980-08-26,125.16,126.29,124.01,124.84
1980-08-27,124.84,124.98,122.93,123.52
1980-08-28,123.52,123.91,121.61,122.08
1980-08-29,122.08,123.04,121.06,122.38
1980-09-02,122.38,124.36,121.79,123.74
1980-09-03,123.87,126.43,123.87,126.12
1980-09-04,126.12,127.7,124.42,125.42
1980-09-05,125.42,126.12,124.08,124.88
1980-09-08,124.88,125.67,122.78,123.31
1980-09-09,123.31,124.52,121.94,124.07
1980-09-10,124.07,125.95,123.6,124.81
1980-09-11,124.81,126.48,124.19,125.66
1980-09-12,125.66,126.75,124.72,125.54
1980-09-15,125.54,126.35,124.09,125.67
1980-09-16,125.67,127.78,125.15,126.74
1980-09-17,126.74,129.62,126.57,128.87
1980-09-18,128.87,130.38,127.63,128.4
1980-09-19,128.4,130.33,127.57,129.25
1980-09-22,129.25,130.99,127.89,130.4
1980-09-23,130.4,132.17,128.55,129.43
1980-09-24,129.43,131.34,128.45,130.37
1980-09-25,130.37,131.53,128.13,128.72
1980-09-26,128.17,128.17,125.29,126.35
1980-09-29,125.41,125.41,122.87,123.54
1980-09-30,123.54,126.09,123.54,125.46
1980-10-01,125.46,127.88,124.33,127.13
1980-10-02,127.13,128.82,126.04,128.09
1980-10-03,128.09,130.44,127.65,129.33
1980-10-06,129.35,132.38,129.35,131.73
1980-10-07,131.73,132.88,130.1,131
1980-10-08,131,132.78,130.28,131.65
1980-10-09,131.65,132.65,130.25,131.04
1980-10-10,131.04,132.15,129.58,130.29
1980-10-13,130.29,132.46,129.37,132.02
1980-10-14,132.02,133.57,131.16,132.02
1980-10-15,132.02,134.35,131.59,133.7
1980-10-16,133.7,135.88,131.64,132.22
1980-10-17,132.22,133.07,130.22,131.52
1980-10-20,131.52,133.21,130.04,132.61
1980-10-21,132.61,134.01,130.78,131.84
1980-10-22,131.84,132.97,130.62,131.92
1980-10-23,131.92,132.54,128.87,129.53
1980-10-24,129.53,130.55,128.04,129.85
1980-10-27,129.85,129.94,127.34,127.88
1980-10-28,127.88,128.86,126.36,128.05
1980-10-29,128.05,129.91,127.07,127.91
1980-10-30,127.91,128.71,125.78,126.29
1980-10-31,126.29,128.24,125.29,127.47
1980-11-03,127.47,129.85,127.23,129.04
1980-11-05,130.77,135.65,130.77,131.33
1980-11-06,131.3,131.3,128.23,128.91
1980-11-07,128.91,130.08,127.74,129.18
1980-11-10,129.18,130.51,128.19,129.48
1980-11-11,129.48,132.3,129.48,131.26
1980-11-12,131.33,135.12,131.33,134.59
1980-11-13,134.59,137.21,134.12,136.49
1980-11-14,136.49,138.96,135.12,137.15
1980-11-17,137.15,138.46,134.9,137.75
1980-11-18,137.91,140.92,137.91,139.7
1980-11-19,139.7,141.76,138.06,139.06
1980-11-20,139.06,141.24,137.79,140.4
1980-11-21,140.4,141.24,138.1,139.11
1980-11-24,139.11,139.36,136.35,138.31
1980-11-25,138.31,140.83,137.42,139.33
1980-11-26,139.33,141.96,138.6,140.17
1980-11-28,140.17,141.54,139,140.52
1980-12-01,140.52,140.66,136.75,137.21
1980-12-02,137.21,138.11,134.37,136.97
1980-12-03,136.97,138.09,135.43,136.71
1980-12-04,136.71,138.4,135.09,136.48
1980-12-05,136.37,136.37,132.91,134.03
1980-12-08,133.19,133.19,129.71,130.61
1980-12-09,130.61,131.92,128.77,130.48
1980-12-10,130.48,131.99,127.94,128.26
1980-12-11,128.26,128.73,125.32,127.36
1980-12-12,127.36,129.98,127.15,129.23
1980-12-15,129.23,131.33,128.64,129.45
1980-12-16,129.45,131.22,128.33,130.6
1980-12-17,130.6,133.59,130.22,132.89
1980-12-18,132.89,135.9,131.89,133
1980-12-19,133,134.98,131.8,133.7
1980-12-22,133.7,136.68,132.88,135.78
1980-12-23,135.78,137.48,134.01,135.3
1980-12-24,135.3,136.55,134.15,135.88
1980-12-26,135.88,137.02,135.2,136.57
1980-12-29,136.57,137.51,134.36,135.03
1980-12-30,135.03,136.51,134.04,135.33
1980-12-31,135.33,136.76,134.29,135.76
1981-01-02,135.76,137.1,134.31,136.34
1981-01-05,136.34,139.24,135.86,137.97
1981-01-06,137.97,140.32,135.78,138.12
1981-01-07,136.02,136.02,132.3,135.08
1981-01-08,135.08,136.1,131.98,133.06
1981-01-09,133.06,134.78,131.71,133.48
1981-01-12,133.48,135.88,132.79,133.52
1981-01-13,133.52,134.27,131.69,133.29
1981-01-14,133.29,135.05,132.65,133.47
1981-01-15,133.47,135.15,132.44,134.22
1981-01-16,134.22,135.91,133.35,134.77
1981-01-19,134.77,135.86,133.51,134.37
1981-01-20,134.37,135.3,131.26,131.65
1981-01-21,131.65,132.48,129.93,131.36
1981-01-22,131.36,132.08,129.23,130.26
1981-01-23,130.26,131.34,129,130.23
1981-01-26,130.23,131.18,128.57,129.84
1981-01-27,129.84,131.95,129.32,131.12
1981-01-28,131.12,132.41,129.62,130.34
1981-01-29,130.34,131.78,128.97,130.24
1981-01-30,130.24,131.65,128.61,129.55
1981-02-02,129.48,129.48,125.82,126.91
1981-02-03,126.91,128.92,125.89,128.46
1981-02-04,128.46,129.71,127.29,128.59
1981-02-05,128.59,130.49,127.99,129.63
1981-02-06,129.63,131.81,129.03,130.6
1981-02-09,130.6,131.39,128.61,129.27
1981-02-10,129.27,130.19,128.05,129.24
1981-02-11,129.24,129.92,127.6,128.24
1981-02-12,128.24,128.95,126.78,127.48
1981-02-13,127.48,128.34,126.04,126.98
1981-02-17,126.98,128.75,126.43,127.81
1981-02-18,127.81,129.25,127.09,128.48
1981-02-19,128.48,129.07,125.98,126.61
1981-02-20,126.61,127.65,124.66,126.58
1981-02-23,126.58,128.28,125.69,127.35
1981-02-24,127.35,128.76,126.49,127.39
1981-02-25,127.39,129.21,125.77,128.52
1981-02-26,128.52,130.93,128.02,130.1
1981-02-27,130.1,132.02,129.35,131.27
1981-03-02,131.27,132.96,130.15,132.01
1981-03-03,132.01,132.72,129.86,130.56
1981-03-04,130.56,132.07,129.57,130.86
1981-03-05,130.86,131.82,129.25,129.93
1981-03-06,129.93,131.18,128.56,129.85
1981-03-09,129.85,131.94,129.39,131.12
1981-03-10,131.12,132.64,129.72,130.46
1981-03-11,130.46,131.2,128.72,129.95
1981-03-12,129.95,133.56,129.76,133.19
1981-03-13,133.19,135.53,132.39,133.11
1981-03-16,133.11,135.35,132.17,134.68
1981-03-17,134.68,136.09,132.8,133.92
1981-03-18,133.92,135.66,132.8,134.22
1981-03-19,134.22,135.37,132.37,133.46
1981-03-20,133.46,135.29,132.5,134.08
1981-03-23,134.08,136.5,133.41,135.69
1981-03-24,135.69,137.4,134.1,134.67
1981-03-25,134.67,137.32,133.92,137.11
1981-03-26,137.11,138.38,135.29,136.27
1981-03-27,136.27,136.89,133.91,134.65
1981-03-30,134.65,135.87,133.51,134.28
1981-03-31,134.68,137.15,134.68,136
1981-04-01,136,137.56,135.04,136.57
1981-04-02,136.57,137.72,135.16,136.32
1981-04-03,136.32,137.04,134.67,135.49
1981-04-06,135.34,135.34,132.91,133.93
1981-04-07,133.93,135.27,132.96,133.91
1981-04-08,133.91,135.34,133.26,134.31
1981-04-09,134.31,135.8,132.59,134.67
1981-04-10,134.67,136.23,133.18,134.51
1981-04-13,134.51,134.91,132.24,133.15
1981-04-14,133.15,134.03,131.58,132.68
1981-04-15,132.68,134.79,132.2,134.17
1981-04-16,134.17,135.82,133.43,134.7
1981-04-20,134.7,136.25,133.19,135.45
1981-04-21,135.45,136.38,133.49,134.23
1981-04-22,134.23,135.54,132.72,134.14
1981-04-23,134.14,135.9,132.9,133.94
1981-04-24,133.94,136,132.88,135.14
1981-04-27,135.14,136.56,134.13,135.48
1981-04-28,135.48,136.09,133.1,134.33
1981-04-29,134.33,134.69,131.82,133.05
1981-04-30,133.05,134.44,131.85,132.81
1981-05-01,132.81,134.17,131.43,132.72
1981-05-04,131.78,131.78,129.61,130.67
1981-05-05,130.67,131.33,128.93,130.32
1981-05-06,130.32,132.38,130.09,130.78
1981-05-07,130.78,132.41,130.21,131.67
1981-05-08,131.67,132.89,130.84,131.66
1981-05-11,131.66,132.23,129.11,129.71
1981-05-12,129.71,131.17,128.78,130.72
1981-05-13,130.72,131.96,129.53,130.55
1981-05-14,130.55,132.15,129.91,131.28
1981-05-15,131.28,133.21,130.75,132.17
1981-05-18,132.17,133.65,131.49,132.54
1981-05-19,132.54,133.22,130.78,132.09
1981-05-20,132.09,133.03,130.59,132
1981-05-21,132,133.03,130.7,131.75
1981-05-22,131.75,132.65,130.42,131.33
1981-05-26,131.33,133.3,130.64,132.77
1981-05-27,132.77,134.65,131.85,133.77
1981-05-28,133.77,134.92,132,133.45
1981-05-29,133.45,134.36,131.52,132.59
1981-06-01,132.59,134.62,131.49,132.41
1981-06-02,132.41,132.96,129.84,130.62
1981-06-03,130.62,131.37,128.77,130.71
1981-06-04,130.71,132.21,129.72,130.96
1981-06-05,130.96,132.98,130.17,132.22
1981-06-08,132.22,133.68,131.29,132.24
1981-06-09,132.24,133.3,130.94,131.97
1981-06-10,131.97,133.49,131.04,132.32
1981-06-11,132.32,134.31,131.58,133.75
1981-06-12,133.75,135.09,132.4,133.49
1981-06-15,133.49,135.67,132.78,133.61
1981-06-16,133.61,134.24,131.29,132.15
1981-06-17,132.15,133.98,130.81,133.32
1981-06-18,133.32,133.98,130.94,131.64
1981-06-19,131.64,133.27,130.49,132.27
1981-06-22,132.27,133.54,131.1,131.95
1981-06-23,131.95,133.96,131.16,133.35
1981-06-24,133.35,133.9,131.65,132.66
1981-06-25,132.66,134.3,131.78,132.81
1981-06-26,132.81,133.75,131.71,132.56
1981-06-29,132.56,133.5,131.2,131.89
1981-06-30,131.89,132.67,130.31,131.21
1981-07-01,131.21,131.69,129.04,129.77
1981-07-02,129.77,130.48,127.84,128.64
1981-07-06,128.64,128.99,126.44,127.37
1981-07-07,127.37,129.6,126.39,128.24
1981-07-08,128.24,129.57,126.95,128.32
1981-07-09,128.32,130.08,127.57,129.3
1981-07-10,129.3,130.43,128.37,129.37
1981-07-13,129.37,130.82,128.79,129.64
1981-07-14,129.64,130.78,128.14,129.65
1981-07-15,129.65,131.59,128.89,130.23
1981-07-16,130.23,131.14,129.3,130.34
1981-07-17,130.34,131.6,129.49,130.76
1981-07-20,130.6,130.6,127.98,128.72
1981-07-21,128.72,129.6,127.08,128.34
1981-07-22,128.34,129.72,126.7,127.13
1981-07-23,127.13,128.26,125.96,127.4
1981-07-24,127.4,129.31,127.11,128.46
1981-07-27,128.46,130.67,128.43,129.9
1981-07-28,129.9,130.44,128.28,129.14
1981-07-29,129.14,130.39,128.37,129.16
1981-07-30,129.16,130.68,128.56,130.01
1981-07-31,130.01,131.78,129.6,130.92
1981-08-03,130.92,131.74,129.42,130.48
1981-08-04,130.48,131.86,129.43,131.18
1981-08-05,131.18,133.39,130.76,132.67
1981-08-06,132.67,134.04,131.74,132.64
1981-08-07,132.64,133.04,130.96,131.75
1981-08-10,131.75,133.32,130.83,132.54
1981-08-11,132.54,134.63,132.09,133.85
1981-08-12,133.85,135.18,132.73,133.4
1981-08-13,133.4,134.58,132.53,133.51
1981-08-14,133.51,134.33,131.91,132.49
1981-08-17,132.49,133.02,130.75,131.22
1981-08-18,131.22,131.73,129.1,130.11
1981-08-19,130.11,131.2,128.99,130.49
1981-08-20,130.49,131.74,129.84,130.69
1981-08-21,130.69,131.06,128.7,129.23
1981-08-24,128.59,128.59,125.02,125.5
1981-08-25,125.5,125.77,123,125.13
1981-08-26,125.13,126.17,123.99,124.96
1981-08-27,124.96,125.31,122.9,123.51
1981-08-28,123.51,125.09,122.85,124.08
1981-08-31,124.08,125.58,122.29,122.79
1981-09-01,122.79,123.92,121.59,123.02
1981-09-02,123.02,124.58,122.54,123.49
1981-09-03,123.49,124.16,120.82,121.24
1981-09-04,121.24,121.54,119.24,120.07
1981-09-08,120.07,120.12,116.85,117.98
1981-09-09,117.98,119.49,116.87,118.4
1981-09-10,118.4,122.18,118.33,120.14
1981-09-11,120.14,122.13,119.29,121.61
1981-09-14,121.61,122,119.67,120.66
1981-09-15,120.66,121.77,119.27,119.77
1981-09-16,119.77,120,117.89,118.87
1981-09-17,118.87,119.87,116.63,117.15
1981-09-18,117.15,117.69,115.16,116.26
1981-09-21,116.26,118.07,115.04,117.24
1981-09-22,117.24,118.19,115.93,116.68
1981-09-23,116.68,116.68,113.6,115.65
1981-09-24,115.65,117.47,114.32,115.01
1981-09-25,114.69,114.69,111.64,112.77
1981-09-28,112.77,115.83,110.19,115.53
1981-09-29,115.53,117.75,114.75,115.94
1981-09-30,115.94,117.05,114.6,116.18
1981-10-01,116.18,117.66,115,117.08
1981-10-02,117.08,120.16,117.07,119.36
1981-10-05,119.36,121.54,118.61,119.51
1981-10-06,119.51,121.39,118.08,119.39
1981-10-07,119.39,121.87,119.09,121.31
1981-10-08,121.31,123.08,120.23,122.31
1981-10-09,122.31,123.28,120.63,121.45
1981-10-12,121.45,122.37,120.17,121.21
1981-10-13,121.21,122.37,119.98,120.78
1981-10-14,120.78,120.97,118.38,118.8
1981-10-15,118.8,120.56,118.01,119.71
1981-10-16,119.71,120.46,118.38,119.19
1981-10-19,119.19,119.85,117.58,118.98
1981-10-20,118.98,121.29,118.78,120.28
1981-10-21,120.28,121.94,119.35,120.1
1981-10-22,120.1,120.78,118.48,119.64
1981-10-23,119.64,119.92,117.78,118.6
1981-10-26,118.6,119,116.81,118.16
1981-10-27,118.16,120.43,117.8,119.29
1981-10-28,119.29,120.96,118.39,119.45
1981-10-29,119.45,120.37,118.14,119.06
1981-10-30,119.06,122.53,118.43,121.89
1981-11-02,122.35,125.14,122.35,124.2
1981-11-03,124.2,125.52,123.14,124.8
1981-11-04,124.8,126,123.64,124.74
1981-11-05,124.74,125.8,122.96,123.54
1981-11-06,123.54,124.03,121.85,122.67
1981-11-09,122.67,124.13,121.59,123.29
1981-11-10,123.29,124.69,122.01,122.7
1981-11-11,122.7,123.62,121.51,122.92
1981-11-12,122.92,124.71,122.19,123.19
1981-11-13,123.19,123.61,121.05,121.67
1981-11-16,121.64,121.64,119.13,120.24
1981-11-17,120.24,121.78,119.5,121.15
1981-11-18,121.15,121.86,119.61,120.26
1981-11-19,120.26,121.67,119.42,120.71
1981-11-20,120.71,122.59,120.13,121.71
1981-11-23,121.71,123.11,120.76,121.6
1981-11-24,121.6,124.04,121.22,123.51
1981-11-25,123.51,125.29,123.07,124.05
1981-11-27,124.05,125.71,123.63,125.09
1981-11-30,125.09,126.97,124.18,126.35
1981-12-01,126.35,127.3,124.84,126.1
1981-12-02,126.1,126.45,124.16,124.69
1981-12-03,124.69,125.84,123.63,125.12
1981-12-04,125.12,127.32,125.12,126.26
1981-12-07,126.26,126.91,124.67,125.19
1981-12-08,125.19,125.75,123.52,124.82
1981-12-09,124.82,126.08,124.09,125.48
1981-12-10,125.48,126.54,124.6,125.71
1981-12-11,125.71,126.28,124.32,124.93
1981-12-14,124.37,124.37,122.17,122.78
1981-12-15,122.78,123.78,121.83,122.99
1981-12-16,122.99,123.66,121.73,122.42
1981-12-17,122.42,123.79,121.62,123.12
1981-12-18,123.12,124.87,122.58,124
1981-12-21,124,124.71,122.87,123.34
1981-12-22,123.34,124.17,122.19,122.88
1981-12-23,122.88,123.59,121.58,122.31
1981-12-24,122.31,123.06,121.57,122.54
1981-12-28,122.54,123.36,121.73,122.27
1981-12-29,122.27,122.9,121.12,121.67
1981-12-30,121.67,123.11,121.04,122.3
1981-12-31,122.3,123.42,121.57,122.55
1982-01-04,122.55,123.72,121.48,122.74
1982-01-05,122.61,122.61,119.57,120.05
1982-01-06,120.05,120.45,117.99,119.18
1982-01-07,119.18,119.86,117.7,118.93
1982-01-08,118.93,120.59,118.55,119.55
1982-01-11,119.55,120.34,116.47,116.78
1982-01-12,116.78,117.49,115.18,116.3
1982-01-13,116.3,117.46,114.24,114.88
1982-01-14,114.88,116.3,114.07,115.54
1982-01-15,115.54,117.14,115.1,116.33
1982-01-18,116.33,117.69,114.85,117.22
1982-01-19,117.22,118.15,115.52,115.97
1982-01-20,115.97,116.64,114.29,115.27
1982-01-21,115.27,116.92,114.6,115.75
1982-01-22,115.75,116.53,114.56,115.38
1982-01-25,115.38,115.93,113.63,115.41
1982-01-26,115.41,116.6,114.49,115.19
1982-01-27,115.19,116.6,114.38,115.74
1982-01-28,116.1,119.35,116.1,118.92
1982-01-29,118.92,121.38,118.64,120.4
1982-02-01,119.81,119.81,117.14,117.78
1982-02-02,117.78,119.15,116.91,118.01
1982-02-03,118.01,118.67,116.04,116.48
1982-02-04,116.48,117.49,114.88,116.42
1982-02-05,116.42,118.26,115.74,117.26
1982-02-08,117.04,117.04,114.2,114.63
1982-02-09,114.63,115.15,112.82,113.68
1982-02-10,113.68,115.62,113.45,114.66
1982-02-11,114.66,115.59,113.41,114.43
1982-02-12,114.43,115.39,113.7,114.38
1982-02-16,114.38,114.63,112.06,114.06
1982-02-17,114.06,115.09,112.97,113.69
1982-02-18,113.69,115.04,112.97,113.82
1982-02-19,113.82,114.58,112.33,113.22
1982-02-22,113.22,114.9,111.2,111.59
1982-02-23,111.59,112.46,110.03,111.51
1982-02-24,111.51,113.88,110.71,113.47
1982-02-25,113.47,114.86,112.44,113.21
1982-02-26,113.21,114.01,112.04,113.11
1982-03-01,113.11,114.32,111.86,113.31
1982-03-02,113.31,114.8,112.03,112.68
1982-03-03,112.51,112.51,109.98,110.92
1982-03-04,110.92,111.78,108.77,109.88
1982-03-05,109.88,110.9,108.31,109.34
1982-03-08,109.34,111.06,107.03,107.34
1982-03-09,107.34,109.88,106.17,108.83
1982-03-10,108.83,110.98,108.09,109.41
1982-03-11,109.41,110.87,108.38,109.36
1982-03-12,109.36,109.72,107.46,108.61
1982-03-15,108.61,109.99,107.47,109.45
1982-03-16,109.45,110.92,108.57,109.28
1982-03-17,109.28,110.1,108.11,109.08
1982-03-18,109.08,111.02,108.85,110.3
1982-03-19,110.3,111.59,109.64,110.61
1982-03-22,110.71,113.35,110.71,112.77
1982-03-23,112.77,114.51,112.29,113.55
1982-03-24,113.55,114.31,112.23,112.97
1982-03-25,112.97,114.26,112.02,113.21
1982-03-26,113.21,113.43,111.26,111.94
1982-03-29,111.94,112.82,110.9,112.3
1982-03-30,112.3,113.09,111.3,112.27
1982-03-31,112.27,113.17,111.32,111.96
1982-04-01,111.96,114.22,111.48,113.79
1982-04-02,113.79,115.79,113.65,115.12
1982-04-05,115.12,115.9,113.94,114.73
1982-04-06,114.73,115.92,113.7,115.36
1982-04-07,115.36,116.45,114.58,115.46
1982-04-08,115.46,116.94,114.94,116.22
1982-04-12,116.22,117.02,115.16,116
1982-04-13,116,117.12,115.16,115.99
1982-04-14,115.99,116.69,114.8,115.83
1982-04-15,115.83,116.86,115.02,116.35
1982-04-16,116.35,117.7,115.68,116.81
1982-04-19,116.81,118.16,115.83,116.7
1982-04-20,116.7,117.14,114.83,115.44
1982-04-21,115.44,116.58,114.44,115.72
1982-04-22,115.72,117.97,115.67,117.19
1982-04-23,117.19,119.3,117.08,118.64
1982-04-26,118.64,120.07,117.75,119.07
1982-04-27,119.07,119.65,117.35,118
1982-04-28,118,118.59,116.42,117.26
1982-04-29,117.26,117.42,115.56,116.13
1982-04-30,116.13,117.37,115.44,116.44
1982-05-03,116.44,117.39,115.36,116.81
1982-05-04,116.81,118.37,116.43,117.46
1982-05-05,117.46,118.74,116.66,117.67
1982-05-06,117.72,119.62,117.72,118.68
1982-05-07,118.68,120.55,118.21,119.47
1982-05-10,119.47,119.73,117.8,118.38
1982-05-11,118.38,120.13,117.86,119.42
1982-05-12,119.42,120.47,118.23,119.17
1982-05-13,119.17,119.76,117.7,118.22
1982-05-14,118.22,119.07,117.39,118.01
1982-05-17,118.01,118.2,116.25,116.71
1982-05-18,116.71,117.01,115.18,115.84
1982-05-19,115.84,116.46,114.37,114.89
1982-05-20,114.89,115.64,113.73,114.59
1982-05-21,114.59,115.75,113.99,114.89
1982-05-24,114.89,115.53,113.7,114.79
1982-05-25,114.79,116.06,114.06,114.4
1982-05-26,114.4,114.4,112.44,113.11
1982-05-27,113.11,113.69,111.99,112.66
1982-05-28,112.66,113.23,111.19,111.88
1982-06-01,111.88,112.75,110.96,111.68
1982-06-02,111.68,112.82,110.95,112.04
1982-06-03,112.04,113.05,110.98,111.86
1982-06-04,111.86,112.15,109.64,110.09
1982-06-07,110.09,111.05,108.85,110.12
1982-06-08,110.12,110.91,109.03,109.63
1982-06-09,109.63,110.14,108.07,108.99
1982-06-10,108.99,110.3,108.28,109.61
1982-06-11,110.12,112.19,110.12,111.24
1982-06-14,111.24,111.32,109.41,109.96
1982-06-15,109.96,110.34,108.57,109.69
1982-06-16,109.69,110.62,108.3,108.87
1982-06-17,108.87,108.87,106.96,107.6
1982-06-18,107.6,108.24,106.51,107.28
1982-06-21,107.28,108.39,106.33,107.2
1982-06-22,107.2,108.76,106.51,108.3
1982-06-23,108.3,110.54,107.61,110.14
1982-06-24,110.14,111.39,109.07,109.83
1982-06-25,109.83,110.44,108.5,109.14
1982-06-28,109.14,110.97,108.74,110.26
1982-06-29,110.26,111.27,109,110.21
1982-06-30,109.61,109.61,109.61,109.61
1982-07-01,109.61,110.13,108.07,108.71
1982-07-02,108.71,108.86,106.88,107.65
1982-07-06,107.65,108.27,106.18,107.29
1982-07-07,107.29,108.2,106.21,107.22
1982-07-08,107.22,108.08,105.12,107.53
1982-07-09,107.53,109.68,107.26,108.83
1982-07-12,108.83,110.84,108.1,109.57
1982-07-13,109.57,110.69,108.42,109.45
1982-07-14,109.45,111,108.44,110.44
1982-07-15,110.44,111.75,109.54,110.47
1982-07-16,110.47,112.14,109.5,111.07
1982-07-19,111.07,112.35,110.08,110.73
1982-07-20,110.73,112.24,109.69,111.54
1982-07-21,111.54,113.12,110.68,111.42
1982-07-22,111.42,112.58,110.21,111.47
1982-07-23,111.47,112.41,110.25,111.17
1982-07-26,111.17,111.53,109.73,110.36
1982-07-27,110.36,111.01,108.9,109.43
1982-07-28,109.43,109.5,107.09,107.73
1982-07-29,107.73,108.65,106.21,107.72
1982-07-30,107.72,108.46,106.59,107.09
1982-08-02,107.09,109.55,107.01,108.98
1982-08-03,108.98,110.05,107.41,107.83
1982-08-04,107.73,107.73,105.59,106.14
1982-08-05,106.14,106.35,104.23,105.16
1982-08-06,105.16,105.74,103.29,103.71
1982-08-09,103.71,103.76,101.44,103.08
1982-08-10,103.08,104.37,102.3,102.84
1982-08-11,102.84,103.62,101.82,102.6
1982-08-12,102.6,103.85,101.8,102.42
1982-08-13,102.42,104.27,101.88,103.85
1982-08-16,103.85,106.21,103.56,104.09
1982-08-17,104.32,109.33,104.32,109.04
1982-08-18,109.04,112.78,107.95,108.53
1982-08-19,108.53,110.67,107.35,109.16
1982-08-20,109.33,113.49,109.33,113.02
1982-08-23,113.02,116.69,111.98,116.11
1982-08-24,116.11,117.53,114.08,115.34
1982-08-25,115.34,118.78,114.56,117.58
1982-08-26,117.58,121.23,117.05,118.55
1982-08-27,118.55,118.89,115.94,117.11
1982-08-30,117.11,118.17,115.15,117.66
1982-08-31,117.66,120.45,117.11,119.51
1982-09-01,119.51,120.74,117.41,118.25
1982-09-02,118.25,120.9,117.16,120.28
1982-09-03,121.01,124.83,121.01,122.68
1982-09-07,122.68,123.3,120.39,121.37
1982-09-08,121.37,123.65,120.45,122.2
1982-09-09,122.2,123.85,121,121.97
1982-09-10,121.97,122.17,119.58,120.97
1982-09-13,120.97,122.66,119.6,122.24
1982-09-14,122.24,124.5,121.8,123.1
1982-09-15,123.1,124.69,122.06,124.29
1982-09-16,124.29,125.59,122.89,123.77
1982-09-17,123.77,124.27,121.82,122.55
1982-09-20,122.55,123.25,120.81,122.51
1982-09-21,122.51,125.27,122.16,124.88
1982-09-22,124.88,127.31,123.56,123.99
1982-09-23,123.99,124.92,122.21,123.81
1982-09-24,123.81,124.44,122.36,123.32
1982-09-27,123.32,124.2,122.08,123.62
1982-09-28,123.62,124.91,122.58,123.24
1982-09-29,123.24,123.47,120.71,121.63
1982-09-30,121.63,121.9,119.45,120.42
1982-10-01,120.42,122.46,119.13,121.97
1982-10-04,121.97,122.22,119.91,121.51
1982-10-05,121.51,123.42,121,121.98
1982-10-06,121.98,126.33,121.82,125.97
1982-10-07,126.8,130.27,126.8,128.81
1982-10-08,128.81,132.06,127.22,131.05
1982-10-11,131.78,136.44,131.78,134.47
1982-10-12,134.47,137.02,132.35,134.44
1982-10-13,134.44,138.88,133.43,136.71
1982-10-14,136.71,138.01,133.86,134.57
1982-10-15,134.57,135.3,132.05,133.57
1982-10-18,133.57,137.47,133.23,136.73
1982-10-19,136.73,138.81,134.93,136.58
1982-10-20,136.58,139.68,135.47,139.23
1982-10-21,139.23,141.4,136.76,139.06
1982-10-22,139.06,141.4,137.48,138.83
1982-10-25,136.97,136.97,132.54,133.32
1982-10-26,133.32,135.29,130.74,134.48
1982-10-27,134.48,136.95,133.56,135.28
1982-10-28,135.28,136.2,132.97,133.59
1982-10-29,133.59,134.82,131.67,133.71
1982-11-01,133.71,136.03,132.54,135.47
1982-11-02,135.72,139.31,135.72,137.49
1982-11-03,137.49,143.51,137.38,142.87
1982-11-04,142.87,145.33,140.66,141.85
1982-11-05,141.85,143.59,140.25,142.16
1982-11-08,142.02,142.02,138.33,140.44
1982-11-09,140.44,144.03,139.86,143.02
1982-11-10,143.02,145.19,140.16,141.16
1982-11-11,141.16,142.38,138.78,141.76
1982-11-12,141.76,142.74,138.76,139.53
1982-11-15,138.9,138.9,135.79,137.03
1982-11-16,137.03,137.28,132.98,135.42
1982-11-17,135.66,138.97,135.66,137.93
1982-11-18,137.93,139.6,136.68,138.34
1982-11-19,138.34,139.77,136.33,137.02
1982-11-22,137.02,137.49,133.74,134.22
